ident,elevation_meters,latitude,longitude,iata_code
UERA,,65.959198,111.546501,
UERL,244.1448,60.7206001282,114.825996399,ULK
UERO,258.16560000000004,68.514999,112.480003,ONK
UERP,505.968,66.400398,112.029999,PYJ
UERR,352.34880000000004,62.534698486328125,114.03900146484375,MJZ
UERS,,71.927902,114.080002,SYS
UERT,185.928,59.458,112.563004,
UESA,7.9248,69.171971,154.455067,
UESC,,67.120183,156.589766,
UESG,35.9664,68.556227,146.22784,BGN
UESH,,68.443333,153.362222,
UESK,18.288,67.4805,153.7364,SEK
UESL,,67.848145,154.838862,
UESO,46.0248,70.6231,147.901993,CKH
UESR,,70.72611,139.235833,
UESS,6.096,68.7406005859375,161.33799743652344,CYX
UEST,7.9248,71.697700500488,128.90299987793,IKS
UESU,42.672000000000004,65.7485,150.8889,ZKP
UESV,,68.057338,151.79625,
UESX,,68.676693,151.873798,
UESY,,68.400997,145.094419,
UESZ,,70.746294,136.179271,
UEWD,426.72,67.2672,130.5319,
UEWO,,59.460858,121.334896,
UEYR,,65.162269,147.073803,
UG-0001,1889.76,-1.2837,29.7197,KXO
UG-0002,1097.28,-0.7165,29.6997,KHX
UG-0003,1164.336,-0.9273,31.4417,
UG-0004,1086.612,1.4077,32.4642,
UG-0005,,3.409147,30.969793,
UG-0006,,3.044704,33.379279,
UG-0007,957.072,2.239199,32.14468,
UG-0008,1187.1960000000001,2.449456,34.396493,
UG-0009,,1.47099,30.93749,
UG-0010,,1.246181,30.747939,
UG-0011,,1.555726,31.094862,
UG-0012,,1.80863,31.342983,
UG-0013,1069.848,1.448544,31.073214,
UG-0014,,-0.40721,32.50876,
UG-0015,,-0.02421,32.66506,
UG-0016,1158.24,-0.862163,29.639553,
UG-OYG,990.6,3.6444001197815,31.762762069702,OYG
UG0U,24.0792,43.104,40.5793,
UG11,334.97520000000003,40.8876,45.957001,
UG22,397.764,41.459202,44.783199,
UG24,381.0,41.649200439453125,44.9364013671875,
UG25,455.98080000000004,41.9534,45.507999,
UG26,117.04320000000001,42.248600006103516,42.624698638916016,
UG27,445.00800000000004,41.62799835205078,45.030799865722656,
UG28,547.116,41.37950134277344,46.3672981262207,
UGAM,543.7632,42.52687,43.13538,
UGB,40.2336,57.424052,-157.74479,UGB
UGEJ,,39.823666,45.67327,
UGKO,67.9704,42.176768,42.482393,KUT
UGMM,550.7736,41.916,44.566,
UGMS,1456.3344000000002,43.053597,42.749012,
UGSA,,41.921737,44.712166,
UGSB,32.004000000000005,41.610298,41.599701,BUS
UGSS,16.154400000000003,42.8582,41.128101,SUI
UGTB,494.9952,41.669201,44.9547,TBS
UHAB,0.9144000000000001,65.013886,-175.862712,
UHAC,196.2912,65.172163,167.952484,
UHAO,9.7536,64.716619,177.463081,
UHAR,15.8496,64.630631,174.781866,
UHAS,50.292,64.411286,-173.947536,
UHAW,39.9288,64.167442,171.057887,
UHB1,,48.459999,132.660004,
UHBA,128.01600000000002,49.4165,130.0673,
UHBB,194.4624,50.42539978027344,127.41200256347656,BQS
UHBE,275.844,53.687023,127.090972,EYA
UHBI,369.1128,53.472467,125.798094,
UHBJ,,52.252622,133.962878,
UHBN,180.13680000000002,51.6603,128.9329,
UHBO,326.136,53.004403,128.662691,
UHBP,542.8488,53.076099,132.951004,
UHBS,182.88,51.45500183105469,128.09832763671875,
UHBW,609.9048,55.284936,124.77901,TYD
UHBX,415.4424,54.653452,128.455903,
UHDW,0.9144000000000001,67.838719,-175.8494283,
UHEI,355.09200000000004,67.255278,167.949167,
UHEK,531.876,66.901667,169.56,
UHHG,365.4552,54.71275,128.8577,
UHHH,74.3712,48.528338,135.188588,KHV
UHHO,28.346400000000003,49.444833,136.571033,
UHHT,79.8576,48.525484,135.152478,
UHHY,,54.695999,135.285995,
UHJI,,55.595402,155.619003,
UHK1,46.0248,48.407329,135.411571,
UHK2,88.39200000000001,48.395946,135.223477,
UHKD,27.127200000000002,50.605598,137.080994,
UHKG,200.8632,49.235703,140.1931,
UHKK,28.041600000000003,50.409000396728516,136.9340057373047,KXK
UHKM,234.08640000000003,48.925067,140.035348,GVN
UHKP,73.152,49.0311,140.22678,
UHMA,59.1312,64.734902,177.740997,DYR
UHMD,21.945600000000002,64.37809753417969,-173.2429962158203,PVS
UHME,,66.358398,-179.107697,
UHMF,527.9136,62.457001,155.744995,
UHMG,63.0936,61.834999,160.548004,
UHMH,648.9192,62.764995,148.147014,
UHMI,6.096,68.86830139160156,-179.3730010986328,
UHMK,189.8904,67.845001,166.139999,KPW
UHML,9.144,65.580426,-170.999177,
UHMM,174.95520000000002,59.9109992980957,150.72000122070312,GDX
UHMN,,65.239998,160.539993,
UHMO,22.86,64.665446,170.417626,KVM
UHMP,3.3528000000000002,69.783302,170.597,PWE
UHMR,0.9144000000000001,63.02,179.292999,
UHMS,206.9592,62.920780181884766,152.4227752685547,
UHMT,49.9872,59.62329864501953,150.9219970703125,
UHMW,9.7536,61.921786,159.229059,SWV
UHMZ,34.1376,70.945356,-179.5,
UHNA,4.572,56.4321,138.0449,
UHNB,45.72,52.381041,140.449378,BQG
UHNK,818.0832,57.451667,132.5275,
UHNN,51.816,53.154999,140.649994,NLI
UHNT,,53.77586,136.83302,
UHOA,228.29520000000002,60.1012,142.3015,
UHOO,13.716000000000001,59.410065,143.056503,OHO
UHPA,3.048,60.556587,169.107707,
UHPD,3.9624,59.2236,163.0664,
UHPG,131.064,57.784,158.729996,
UHPH,28.956000000000003,53.026245,158.721972,
UHPK,60.96,56.238854,162.689989,
UHPL,34.1376,59.082064,159.891577,
UHPM,124.968,54.680580139160156,158.5485076904297,
UHPN,10.0584,62.485962,165.338917,
UHPO,100.8888,56.090092,159.876308,
UHPP,39.9288,53.16764,158.451863,PKC
UHPT,2.1336,60.384238,166.02503,
UHPU,,57.099706,156.737223,
UHPX,14.9352,55.1783332824707,166.04833984375,
UHQO,26.5176,54.30701,155.973673,
UHSB,24.0792,44.919998,147.621994,BVV
UHSH,37.4904,53.517656,142.879772,OHH
UHSI,117.9576,45.256389,147.95549,ITU
UHSK,15.24,49.1903,142.082993,EKS
UHSM,178.00320000000002,43.961066,145.684977,DEE
UHSO,145.9992,50.6692008972,142.761001587,ZZO
UHSS,17.9832,46.885461,142.717466,UUS
UHTG,3.048,45.84126,137.673568,AEM
UHTO,371.856,46.402222,135.788611,
UHTQ,39.9288,46.541704,138.321703,ETL
UHTS,3.9624,47.250835,138.789459,
UHU1,18.288,42.959999,133.115005,
UHWE,29.8704,47.178201,138.657357,EDN
UHWK,222.50400000000002,44.2726,135.029,KVR
UHWP,20.1168,44.814999,136.292007,TLY
UHWT,10.0584,45.0825,136.5912,NEI
UHWW,17.9832,43.396256,132.148155,VVO
UIAA,692.5056000000001,52.026299,113.306,HTA
UIAB,677.8752000000001,50.3613832,116.4814,
UIAC,,53.538317,115.615139,
UIAD,770.8392,50.372068,108.76771,
UIAE,651.9672,50.033108,118.061142,
UIAG,677.5704000000001,54.441672,116.513894,
UIAM,638.2512,53.7421,119.7396,
UIAR,670.8648000000001,56.913334,118.269997,CZR
UIAU,,53.6195,114.034,
UIAY,,52.659388,115.242634,
UIBB,490.728,56.370601654052734,101.697998046875,BTK
UIBE,274.9296,60.386978,107.786278,
UIBS,408.1272,58.136101,102.565002,UIK
UIBV,593.1408,56.487701,104.106003,
UIIB,458.11440000000005,52.915001,103.574997,
UIIH,495.6048,53.217869,107.410469,
UIII,510.54,52.268002,104.389,IKT
UIIV,,54.79999923706055,105.1500015258789,
UIKB,280.1112,57.866100311299995,114.242996216,ODO
UIKE,121.92,61.2750015259,108.029998779,ERG
UIKK,256.03200000000004,57.773,108.064,KCK
UIKM,200.8632,58.313331604003906,112.88999938964844,
UIKP,10.3632,42.921698,133.904438,RZH
UIKX,369.1128,60.149967,109.249931,
UINN,408.432,54.8894,99.067,
UIOO,541.02,52.82,104.739998,
UITK,456.89520000000005,56.280151,107.567566,
UITT,666.9024000000001,56.856701,105.730003,UKX
UIUB,940.0032,54.369009,113.477199,
UIUN,470.916,55.8008,109.595001,NZG
UIUU,515.1120000000001,51.808614,107.439652,UUD
UJAP,8.8392,8.92805957794,165.761993408,UJE
UJN,58.216800000000006,36.777049,129.461861,UJN
UK59,138.0744,49.8382,36.641201,
UK61,272.796,49.7379,23.6689,
UKBB,130.1496,50.345001,30.894699,KBP
UKBH,152.4,49.424902,31.230242,
UKBI,219.15120000000002,49.962967,29.404316,
UKCC,241.0968,48.075072,37.72527,
UKCK,196.9008,48.706799,37.630922,KRQ
UKCM,76.5048,47.07609939575195,37.44960021972656,MPW
UKCS,71.9328,48.900926,38.54279,
UKCW,193.8528,48.4174,39.3741,
UKDB,52.1208,46.814999,36.758099,ERD
UKDD,146.6088,48.357201,35.100601,DNK
UKDE,113.69040000000001,47.867000579833984,35.31570053100586,OZH
UKDR,124.3584,48.04330062866211,33.209999084472656,KWG
UKFB,104.8512,44.691822,33.57462,UKS
UKFF,194.7672,45.0522,33.975101,SIP
UKFG,219.76080000000002,45.116192,33.976625,
UKFI,10.972800000000001,45.090611,33.598536,
UKFK,52.1208,45.372501,36.401402,KHC
UKFV,10.0584,45.225601,33.376701,
UKFW,291.084,44.916281,34.061586,
UKFY,22.86,45.700901,34.4189,
UKGW,220.06560000000002,50.695956,26.699958,
UKH,144.1704,19.386389,56.401389,UKH
UKHD,180.44160000000002,50.025002,36.268902,
UKHH,154.8384,49.924801,36.290001,HRK
UKHP,153.924,49.5686,34.397202,PLV
UKHS,181.05120000000002,50.858299,34.762501,UMY
UKIN,240.792,48.825876,29.33431,
UKKE,114.30000000000001,49.4156,31.9953,CKC
UKKG,173.12640000000002,48.542801,32.285,KGO
UKKH,173.12640000000002,49.7906,30.441401,
UKKK,178.91760000000002,50.40194,30.45194,IEV
UKKM,157.5816,50.6035,30.1919,
UKKO,231.95280000000002,50.158298,28.7383,
UKKT,177.39360000000002,50.478224,30.384631,
UKKV,,50.270556,28.738611,ZTR
UKLC,235.9152,50.678404,25.487165,UCK
UKLH,350.52000000000004,49.359699,26.933399,HMJ
UKLI,280.1112,48.88420104980469,24.686100006103516,IFO
UKLL,326.4408,49.8125,23.9561,LWO
UKLN,251.7648,48.259300231933594,25.98080062866211,CWC
UKLR,230.12400000000002,50.60710144042969,26.141599655151367,RWN
UKLT,326.7456,49.5242,25.7001,TNL
UKLU,116.73840000000001,48.6343,22.263399,UDJ
UKNG,,50.515308,31.046581,
UKOH,45.110400000000006,46.6758,32.506401,KHE
UKOI,38.1,45.395959,28.801403,
UKON,56.083200000000005,47.057899,31.9198,NLV
UKOO,52.4256,46.4268,30.6765,ODS
UKOR,53.949600000000004,46.936433,32.098618,
UKRR,135.9408,51.402199,31.1583,
UKVN,,50.479167,29.735833,
UKWW,292.9128,49.242531,28.613778,VIN
ULAA,18.8976,64.60030364990234,40.71670150756836,ARH
ULAE,14.020800000000001,65.878334,44.215,
ULAH,24.9936,64.441704,40.4217,VKV
ULAK,72.8472,69.03167,33.418331,
ULAL,67.056,64.8960037231,45.7229995728,LDG
ULAM,10.972800000000001,67.639999,53.121899,NNM
ULAN,,62.117001,42.882999,
ULAO,17.9832,63.909376,38.121786,
ULAP,,64.013,44.455002,
ULAR,128.01600000000002,61.515033,38.912039,
ULAS,18.288,65.029999,35.733334,CSH
ULAT,17.0688,64.790463,38.422472,
ULAV,9.7536,66.7391,47.728815,
ULBC,114.90960000000001,59.273601532,38.015800476100004,CEE
ULBL,14.9352,64.980003,37.693001,
ULBM,39.9288,64.3854,37.441235,
ULBO,,67.869003,44.151001,
ULBQ,17.9832,65.783933,43.3832,
ULBZ,4.8768,64.959999,36.830002,
ULDD,3.9624,69.76329803466797,61.556400299072266,AMV
ULDT,11.8872,68.764177,61.418718,
ULDW,7.010400000000001,68.848503,58.201401,VRI
ULDX,20.7264,68.658434,58.43673,
ULEH,70.104,67.416721,58.044769,
ULER,,66.846122,59.539305,
ULH,624.84,26.48,38.128889,ULH
ULIC,79.8576,64.8870010376,46.7210006714,
ULJO,49.9872,64.495,46.14666,
ULKK,56.083200000000005,61.235801696777344,46.6974983215332,KSZ
ULKO,,61.078999,43.199001,
ULKS,96.9264,60.994998931884766,46.869998931884766,
ULKW,109.72800000000001,61.040001,42.099998,
ULLD,11.5824,59.881885,30.306041,
ULLI,23.7744,59.800301,30.262501,LED
ULLP,70.104,59.685001,30.338301,
ULLS,103.9368,59.356701,30.036699,
ULMA,37.1856,66.696999,34.387001,
ULMB,51.2064,66.4117,36.594,
ULMI,46.9392,69.412289,30.189975,
ULMK,156.972,67.463303,33.588299,KVK
ULMM,81.0768,68.78170013427734,32.75080108642578,MMK
ULMN,0.9144000000000001,66.28,36.87,
ULMO,166.116,67.11,41.106,
ULMX,149.9616,67.348,37.077,
ULNB,,58.436001,33.889,
ULNM,,57.31999969482422,32.04999923706055,
ULNN,25.908,58.49330139160156,31.24169921875,
ULNP,,58.608002,35.779999,
ULNR,24.9936,57.961399,31.384399,
ULOL,99.9744,56.381066,30.607846,
ULOO,46.9392,57.78390121459961,28.395599365234375,PKV
ULPA,43.891200000000005,61.825001,36.580002,
ULPB,46.0248,61.88520050048828,34.154701232910156,PES
ULPK,114.90960000000001,65.209999,31.135,
ULPP,,61.831944,34.295555,
ULPS,114.90960000000001,63.758999,34.283001,
ULPW,,61.736099,30.673599,
ULSL,14.9352,60.716999054,33.561000824,
ULSR,4.8768,59.86050033569336,30.052000045776367,
ULSS,17.0688,59.98,30.5856,
ULSW,59.1312,59.835311,31.480533,
ULSZ,34.1376,60.268033,29.234033,
ULWB,121.6152,60.015745,37.755371,
ULWK,,59.97700119018555,45.82500076293945,
ULWR,66.1416,61.032001,36.435001,
ULWT,,59.9835754516,42.7672863007,
ULWW,117.9576,59.282501,39.944401,VGD
UM-0001,,28.209396362304688,-177.33090209960938,
UM-0002,,0.809797,-176.615705,
UM-0003,1127.76,40.021066,-102.17489,
UM-0004,3.048,-0.36633,-159.9913,
UM-0005,,6.40405,-162.37781,
UMBB,142.6464,52.108299,23.8981,BQT
UMBK,141.1224,52.164,24.3999,
UMDU,175.26000000000002,53.598206,24.763414,
UMGG,143.8656,52.527000427246094,31.016700744628906,GME
UMGI,,53.014712,29.878516,
UMII,207.8736,55.126499176025,30.349599838257,VTB
UMKE,25.908,54.540937,20.336244,
UMKK,12.8016,54.88999938964844,20.592599868774414,KGD
UMLI,213.0552,53.7733,27.58,
UMMA,,53.099998,26.049999,
UMMB,,53.960461,27.650596,
UMMG,135.0264,53.60200119018555,24.053800582885742,GNA
UMMM,,53.864498,27.5397,
UMMR,,53.303,24.369,
UMMS,204.216,53.888071,28.039964,MSQ
UMNB,153.0096,53.105,29.205,
UMNM,,53.945,30.244,
UMNV,,52.582296,24.379864,
UMOO,194.1576,53.954898834228516,30.09510040283203,MVQ
UNAA,253.2888,53.740002,91.385002,ABA
UNAU,269.748,53.385176,92.044718,
UNAZ,551.3832,52.682598,88.358185,
UNBA,,49.946443,88.630096,
UNBB,255.1176,53.363800048828125,83.53849792480469,BAX
UNBC,2040.6360000000002,49.9071,86.5442,
UNBG,294.132,51.969204,85.836539,RGK
UNBH,390.4488,51.9771,84.975319,
UNBI,188.976,52.478686,85.342513,
UNBM,,52.025089,80.337868,
UNBR,216.10320000000002,51.58925,81.204208,
UNBU,986.028,50.264711,85.713489,
UNBW,231.03840000000002,52.078781,84.077228,
UNCC,171.90720000000002,55.09573,82.90945,
UNEA,227.99040000000002,56.1498,86.0538,
UNEE,263.0424,55.27009963989258,86.1072006225586,KEJ
UNHA,176.78400000000002,58.963999,101.571868,
UNHT,182.88,64.278786,100.214164,
UNHZ,42.062400000000004,60.900834,89.680726,
UNIA,113.69040000000001,58.5291,88.4031,
UNIB,259.99440000000004,61.676701,96.355003,BKA
UNII,77.1144,58.474201,92.112503,EIE
UNIJ,64.00800000000001,60.255001,90.195,YAE
UNIO,196.596,57.608942,92.303195,
UNIP,64.92240000000001,61.589699,89.994003,TGP
UNIS,519.9888000000001,60.373299,93.011703,VEO
UNIT,623.0112,64.333511,100.432892,GOY
UNIW,271.8816,60.356229,102.309641,VAQ
UNJC,72.8472,58.99397,91.748865,
UNJJ,73.4568,60.014497,89.428082,
UNKB,135.9408,58.380615,97.472336,BGS
UNKI,301.752,58.479401,99.093903,KNY
UNKK,206.0448,56.041698,92.9067,
UNKL,287.1216,56.173077,92.492437,KJA
UNKM,253.8984,56.177584,92.545881,KCY
UNKO,334.97520000000003,55.454914,89.173882,
UNKS,314.8584,56.269185,90.57511,ACS
UNKY,647.0904,51.669399,94.400597,KYZ
UNLG,75.8952,58.90535,82.572769,
UNLK,59.1312,59.061858,80.823204,
UNLL,74.0664,58.325298,82.932503,
UNLW,74.9808,58.586,76.504,
UNNE,188.0616,55.0924,83.004501,
UNNP,127.1016,55.976933,82.712601,
UNNT,111.25200000000001,55.019756,82.618675,OVB
UNOK,110.03280000000001,55.02000045776367,74.61000061035156,
UNOO,94.7928,54.96699905395508,73.31050109863281,OMS
UNOS,115.82400000000001,54.974998,73.555,
UNOT,77.1144,56.900001525878906,74.30000305175781,
UNOW,66.1416,57.50400161743164,72.33100128173828,
UNQA,257.25120000000004,56.6847,96.1203,
UNSB,71.3232,58.4589,79.5317,
UNSN,67.6656,58.215009,80.623655,
UNSR,108.81360000000001,58.095,76.0083,
UNSS,49.9872,60.7094,77.660004,SWT
UNTR,120.0912,56.50264,84.686575,
UNTT,181.96560000000002,56.380298614502,85.208297729492,TOF
UNWW,312.1152,53.811401,86.877197,NOZ
UODD,14.325600000000001,73.517807,80.379669,DKS
UODL,18.288,77.712,104.24,
UODN,17.9832,80.803207,47.663586,
UODS,7.9248,79.528297424316,91.074996948242,
UOHH,28.956000000000003,71.97810363769531,102.49099731445312,HTG
UOIC,31.0896,68.07666778564453,87.6449966430664,
UOIG,120.0912,66.839996,88.403336,SES
UOII,24.9936,67.437202,86.621902,IAA
UOOO,174.95520000000002,69.31109619140625,87.33219909667969,NSK
UOOW,32.9184,69.39690399169922,88.35368347167969,
UOTT,39.0144,65.797203,87.935303,THX
UOTU,274.32,64.210168,93.792455,
UPAA,24.0792,58.36023,30.96933,
UPTS,404.7744,49.267747,23.496729,
URB,356.31120000000004,-20.7771,-51.5648,
URKA,53.0352,45.002102,37.347301,AAQ
URKE,18.288,46.68,38.21,EIK
URKF,24.384,44.873,38.829,
URKG,29.8704,44.5820926295,38.0124807358,GDZ
URKH,182.88,44.68,40.035,
URKK,35.9664,45.034698,39.170502,KRR
URKM,206.9592,44.649374,40.096908,
URKR,217.01760000000002,44.968661,41.107408,
URKS,18.8976,44.945999,38.931999,
URME,,44.06,42.829,
URMG,167.03040000000001,43.2981,45.7841,
URML,3.6576000000000004,42.816799,47.652302,MCX
URMM,321.2592,44.225101470947266,43.08190155029297,MRV
URMN,445.31280000000004,43.512901306152344,43.636600494384766,NAL
URMO,509.9304,43.205101,44.606602,OGZ
URMP,,44.0496271493,43.0214738846,
URMS,355.09200000000004,43.323268,45.012568,IGT
URMT,452.93280000000004,45.10919952392578,42.11280059814453,STW
UROD,24.9936,69.375,86.15667,
URPE,24.9936,64.96,34.64,
URRE,124.6632,46.544302,43.6457,
URRH,,47.697,40.287,
URRM,121.92,48.313,41.791,
URRN,,47.465981,41.925036,
URRP,64.92240000000001,47.493888,39.924722,ROV
URRR,85.34400000000001,47.258203,39.8181,
URRS,,46.45755,41.483345,
URRT,35.6616,47.1983333,38.8491667,TGK
URRW,77.1144,49.656601,41.700699,
URRY,84.12480000000001,47.682098,42.0728,
URSS,27.127200000000002,43.449902,39.9566,AER
URWA,-19.812,46.282843,48.010511,ASF
URWI,152.7048,46.3739013671875,44.33089828491211,ESL
URWW,146.9136,48.782501220703125,44.34550094604492,VOG
US-0001,1500.2256,38.61127,-119.001718,
US-0002,,40.68709945678711,-74.02210235595703,
US-0003,,40.56999969482422,-73.87000274658203,
US-0004,,40.601600646972656,-73.78199768066406,
US-0005,12.192,40.580299,-74.166199,
US-0006,3.3528000000000002,40.567501,-74.099503,
US-0007,,40.73809814453125,-73.61250305175781,
US-0008,,40.7400016784668,-73.52999877929688,
US-0009,,44.929100036621094,-116.17400360107422,
US-0010,1712.3664,45.552799224853516,-115.45999908447266,
US-0011,,44.64739990234375,-116.08699798583984,
US-0012,,38.993770599365234,-94.4801025390625,
US-0013,3.6576000000000004,36.745998,-76.052399,
US-0014,236.22,35.57158,-93.57643,
US-0015,10.0584,35.09220123,-83.16860199,
US-0016,25.908,27.623899,-97.883102,
US-0017,34.1376,60.3116,-151.320999,
US-0018,216.40800000000002,31.83989906,-97.40579987,
US-0019,1890.9792,36.0102996826,-112.291999817,
US-0020,259.08000000000004,40.070802,-94.146103,
US-0021,25.908,29.3053,-82.172601,
US-0022,1940.0520000000001,38.839206,-104.134898,
US-0023,170.99280000000002,32.5617980957,-83.93990325930001,
US-0024,164.592,31.677900314299997,-97.1399993896,
US-0025,243.84,32.5168,-97.366997,
US-0026,128.01600000000002,44.2001,-75.905197,
US-0027,177.69840000000002,33.551498,-96.189101,
US-0028,135.636,36.422401,-78.138603,
US-0029,1513.332,40.216599,-104.950997,
US-0030,272.796,32.695099,-97.511703,
US-0031,33.528,32.857899,-91.348396,
US-0032,213.36,32.233501434299995,-97.4002990723,
US-0033,470.6112,36.252268,-113.963692,
US-0034,609.6,35.978901,-82.7033,
US-0035,42.062400000000004,36.440701,-77.459099,
US-0036,54.864000000000004,37.594835,-77.217733,
US-0037,9.4488,38.769299,-121.518997,
US-0038,1391.1072000000001,41.827186,-104.513948,
US-0039,2043.6840000000002,43.47148,-109.48496,
US-0040,15.24,30.499693,-92.404107,
US-0041,326.136,40.341702,-95.309998,
US-0042,243.84,35.67766,-93.731468,
US-0043,731.52,32.203773,-100.042172,
US-0044,3008.0712000000003,39.408298,-105.836998,
US-0045,2067.4584,40.990002,-109.196999,
US-0046,151.1808,29.523935,-97.876167,
US-0047,295.0464,39.458401,-84.131897,
US-0048,347.47200000000004,42.138619,-76.384123,
US-0049,49.0728,32.424,-93.720703,
US-0050,1255.776,42.124298,-121.458,
US-0051,152.4,29.09607,-98.45192,
US-0052,286.512,45.3166007996,-93.47189331050001,
US-0053,164.592,33.062599,-96.130203,
US-0054,,43.00999832,-70.80000305,
US-0055,1491.996,37.675,-118.073333,
US-0056,,40.762552,-112.787297,
US-0057,1427.0736000000002,36.300833,-113.069167,
US-0058,798.576,41.629413537699996,-122.411416769,
US-0059,,36.807043,-117.781742,
US-0060,64.00800000000001,30.787701,-83.221001,
US-0061,115.82400000000001,28.191295,-98.921839,
US-0062,399.8976,34.398616,-118.553566,
US-0063,243.84,35.519199,-86.418602,
US-0064,213.36,33.901699066199996,-85.702796936,
US-0065,70.104,34.584095,-91.968576,
US-0066,400.2024,33.699065,-112.367992,
US-0067,22.250400000000003,38.436001,-121.315002,
US-0068,160.02,39.816799,-77.266403,
US-0069,49.3776,33.826401,-117.901001,
US-0070,66.1416,31.595061,-84.090042,
US-0071,29.260800000000003,33.371399,-117.560997,
US-0072,1888.8456,38.416401,-107.904367,
US-0073,1702.308,39.634998,-104.898003,
US-0074,1528.5720000000001,39.91669846,-104.8669968,
US-0075,2926.08,39.29169846,-105.875,
US-0076,1517.5992,40.21250153,-104.9820023,
US-0077,1392.9360000000001,38.450531,-103.52859,
US-0078,1469.136,40.11660004,-104.3170013,
US-0079,8.5344,26.6628,-81.423401,
US-0080,36.8808,26.170799,-81.758904,
US-0081,42.672000000000004,27.36420059,-81.48449707,
US-0082,6.4008,26.1343002319,-80.1522979736,
US-0083,240.792,33.310101,-84.048798,
US-0084,94.488,31.1052,-83.998802,
US-0085,121.92,32.502102,-83.741898,
US-0086,271.272,33.599868,-84.144713,
US-0087,655.6248,46.714958,-120.328817,
US-0088,387.096,33.7981,-85.133102,
US-0089,793.0896,46.71910095,-116.9860001,
US-0090,225.55200000000002,40.914799,-89.1287,
US-0091,119.1768,37.9412,-87.154701,
US-0092,381.0,38.45000076,-96.55670166,
US-0093,1.2192,30.0319,-89.901703,
US-0094,18.5928,31.60329,-91.615075,
US-0095,1.2192,29.416901,-89.614799,
US-0096,0.6096,29.7136,-92.762901,
US-0097,,41.714795,-112.184143,
US-0098,9.144,30.226601,-92.076797,
US-0099,,34.457279,-114.364114,
US-0100,83.82000000000001,32.27320099,-93.40599823,
US-0101,1.524,29.763599,-93.012604,
US-0102,1.524,29.765499,-92.957901,
US-0103,76.2,44.64030075,-69.67030334,
US-0104,368.808,37.5187,-93.093002,
US-0105,146.304,39.9500007629,-91.51679992679999,
US-0106,96.012,32.064539,-91.347713,
US-0107,1645.92,45.32020187,-109.5490036,
US-0108,103.632,35.725289,-78.619704,
US-0109,310.896,40.75009918,-75.06629944,
US-0110,609.6,42.450102,-78.237,
US-0111,298.704,40.09140015,-83.35910034,
US-0112,539.496,40.8000984192,-76.112197876,
US-0113,815.9496,45.129808,-120.612817,
US-0114,1578.864,42.16149902,-120.9100037,
US-0115,294.7416,36.351398468,-97.28420257570001,
US-0116,311.5056,35.84420013,-96.98200226,
US-0117,227.38080000000002,36.20669937,-96.00579834,
US-0118,95.0976,38.999595,-77.095668,
US-0119,96.012,40.189804,-75.615196,
US-0120,400.812,41.280602,-80.280899,
US-0121,640.08,48.933882,-118.574891,
US-0122,356.00640000000004,37.362598,-82.208199,
US-0123,108.20400000000001,37.51679993,-77.91390228,
US-0124,109.72800000000001,37.74850082,-77.85389709,
US-0125,4.2672,36.84680176,-75.98719788,
US-0126,119.4816,38.751202,-77.671402,
US-0127,6.096,36.86539841,-76.03440094,
US-0128,304.8,45.179699,-91.518204,
US-0129,256.03200000000004,43.566399,-89.267097,
US-0130,225.55200000000002,42.57220078,-87.97789764,
US-0131,163.068,33.79320145,-95.52799988,
US-0132,,32.38499,-96.103688,
US-0133,,51.62904,178.686408,
US-0134,1167.384,31.874497,-105.244303,
US-0135,445.00800000000004,30.133499,-98.383598,
US-0136,35.052,26.205196,-98.401226,
US-0137,660.1968,30.54249,-100.08395,
US-0138,216.10320000000002,33.382666,-97.107511,
US-0139,140.208,28.36829948,-98.8934021,
US-0140,256.03200000000004,31.5182,-97.501701,
US-0141,198.7296,31.1241,-97.315002,
US-0142,249.936,40.058086,-86.79542,
US-0143,47.5488,26.25919914,-98.27159882,
US-0144,445.00800000000004,29.684099,-99.286201,
US-0145,419.1,29.607211,-98.720842,
US-0146,175.56480000000002,29.473605,-98.137354,
US-0147,534.0096,34.14170074,-100.1439972,
US-0148,193.548,32.462601,-97.114197,
US-0149,864.7176000000001,36.4413986206,-100.533996582,
US-0150,154.8384,32.486801,-95.561897,
US-0151,94.7928,34.935574,-92.192346,
US-0152,158.496,29.2669,-98.467,
US-0153,134.112,29.70750046,-95.3927002,
US-0154,146.304,38.118014,-87.702098,
US-0155,601.98,30.0735,-101.429001,
US-0156,134.112,27.12622,-99.12403,
US-0157,574.2432,29.874044,-99.127358,
US-0158,1374.6480000000001,36.270717,-103.019571,
US-0159,472.44,32.027901,-99.1073,
US-0160,1068.324,35.789799,-101.973,
US-0161,109.72800000000001,32.485812,-96.587713,
US-0162,774.192,38.786889,-100.419843,
US-0163,,36.338325,-117.467065,
US-0164,75.5904,32.976123,-114.452091,
US-0165,36.576,34.916112,-78.600145,
US-0166,269.748,47.966781,-96.640227,
US-0167,195.072,39.210842,-89.11824,
US-0168,249.936,33.568942,-97.190577,
US-0169,62.7888,40.903483,-74.165493,
US-0170,3.3528000000000002,40.731487,-74.116622,
US-0171,53.0352,33.470792,-81.983817,
US-0172,477.3168,46.48106,-90.105336,
US-0173,310.896,40.447778,-81.700277,
US-0174,1726.692,39.7325,-104.654722222,
US-0175,304.1904,33.8841666667,-84.30611111110001,
US-0176,161.544,37.255277777799996,-87.205,
